t_sec,target_kbps,loss_based_kbps,delay_based_kbps,fraction_loss,rtt_ms
71.226,8152,8152,8152,0,5
71.245,8152,8152,8152,0,12
71.249,8183,8183,8183,0,12
71.252,8183,8183,8183,0,12
71.276,8183,8183,8183,0,2
71.280,8183,8183,8183,0,9
71.300,8183,8183,8183,0,9
71.300,8183,8183,8183,0,9
71.315,8183,8183,8183,0,9
71.326,8183,8183,8183,0,9
71.350,8215,8215,8215,0,9
71.351,8215,8215,8215,0,9
71.351,8215,8215,8215,0,3
71.376,8215,8215,8215,0,3
71.400,8215,8215,8215,0,3
71.451,8215,8215,8215,0,2
71.452,8247,8247,8247,0,2
71.476,8247,8247,8247,0,2
71.500,8247,8247,8247,0,3
71.501,8247,8247,8247,0,3
71.526,8247,8247,8247,0,3
71.551,8247,8247,8247,0,5
71.552,8279,8279,8279,0,5
71.577,8279,8279,8279,0,5
71.601,8279,8279,8279,0,5
71.602,8312,8312,8312,0,5
71.626,8312,8312,8312,0,2
71.652,8312,8312,8312,0,2
71.652,8344,8344,8344,0,2
71.676,8344,8344,8344,0,2
71.702,8344,8344,8344,0,9
71.704,8377,8377,8377,0,9
71.727,8377,8377,8377,0,16
71.738,8377,8377,8377,0,6
71.751,8377,8377,8377,0,6
71.755,8377,8377,8377,0,6
71.777,8377,8377,8377,0,19
71.800,8377,8377,8377,0,19
71.807,8411,8411,8411,0,19
71.827,8411,8411,8411,0,19
71.844,8411,8411,8411,0,19
71.851,8411,8411,8411,0,19
71.856,8411,8411,8411,0,19
71.875,8411,8411,8411,0,18
71.901,8411,8411,8411,0,18
71.908,8444,8444,8444,0,18
71.926,8444,8444,8444,0,18
71.950,8444,8444,8444,0,13
71.951,8444,8444,8444,0,13
71.958,8444,8444,8444,0,7
71.976,8444,8444,8444,0,7
71.984,8444,8444,8444,0,14
72.002,8444,8444,8444,0,14
72.008,8477,8477,8477,0,14
72.026,8477,8477,8477,0,18
72.051,8477,8477,8477,0,18
72.058,8510,8510,8510,0,18
72.076,8510,8510,8510,0,4
72.091,8510,8510,8510,0,4
72.102,8510,8510,8510,0,4
72.108,8543,8543,8543,0,4
72.126,8543,8543,8543,0,4
72.127,8543,8543,8543,0,25
72.151,8543,8543,8543,0,25
72.175,8543,8543,8543,0,31
72.209,8576,8576,8576,0,30
72.227,8576,8576,8576,0,30
72.251,8576,8576,8576,0,13
72.259,8609,8609,8609,0,13
72.275,8609,8609,8609,0,13
72.299,8609,8609,8609,0,18
72.302,8609,8609,8609,0,18
72.310,8609,8609,8609,0,18
72.326,8609,8609,8609,0,20
72.350,8609,8609,8609,0,8
72.359,8610,8610,8610,0,8
72.370,8610,8610,8610,0,9
72.376,8610,8610,8610,0,9
72.401,8610,8610,8610,0,19
72.425,8610,8610,8610,0,4
72.451,8610,8610,8610,0,3
72.460,8610,8610,8610,0,3
72.477,8610,8610,8610,0,3
72.501,8610,8610,8610,0,2
72.511,8643,8643,8643,0,2
72.526,8643,8643,8643,0,2
72.548,8643,8643,8643,0,17
72.551,8643,8643,8643,0,5
72.601,8643,8643,8643,0,4
72.611,8643,8643,8643,0,4
72.626,8643,8643,8643,0,4
72.648,8643,8643,8643,0,22
72.651,8643,8643,8643,0,22
72.676,8643,8643,8643,0,3
72.712,8643,8643,8643,0,12
72.750,8643,8643,8643,0,2
72.754,8643,8643,8643,0,21
72.790,8643,8643,8643,0,10
72.814,8678,8678,8678,0,10
72.824,8678,8678,8678,0,10
72.825,8678,8678,8678,0,10
72.852,8678,8678,8678,0,10
72.859,8678,8678,8678,0,2
72.965,8711,8711,8711,0,2
72.976,8711,8711,8711,0,2
73.001,8711,8711,8711,0,3
73.038,8711,8711,8711,0,2
73.066,8711,8711,8711,0,9
73.077,8711,8711,8711,0,9
73.101,8711,8711,8711,0,16
73.116,8711,8711,8711,0,22
73.139,8711,8711,8711,0,21
73.168,8747,8747,8747,0,21
73.175,8747,8747,8747,0,2
73.177,8747,8747,8747,0,2
73.200,8747,8747,8747,0,2
73.210,8747,8747,8747,0,10
73.217,8747,8747,8747,0,10
73.227,8747,8747,8747,0,10
73.251,8747,8747,8747,0,10
73.268,8781,8781,8781,0,2
73.276,8781,8781,8781,0,2
73.301,8781,8781,8781,0,6
73.350,8781,8781,8781,0,2
73.351,8781,8781,8781,0,6
73.401,8781,8781,8781,0,2
73.420,8815,8815,8815,0,3
73.427,8815,8815,8815,0,3
73.450,8815,8815,8815,0,2
73.471,8815,8815,8815,0,20
73.522,8815,8815,8815,0,20
73.526,8815,8815,8815,0,20
73.552,8815,8815,8815,0,39
73.561,8815,8815,8815,0,29
73.595,8815,8815,8815,0,2
73.624,8850,8850,8850,0,5
73.626,8850,8850,8850,0,5
73.651,8850,8850,8850,0,5
73.665,8850,8850,8850,0,18
73.673,8850,8850,8850,0,18
73.675,8850,8850,8850,0,2
73.702,8850,8850,8850,0,2
73.723,8884,8884,8884,0,3
73.727,8884,8884,8884,0,3
73.752,8884,8884,8884,0,5
73.773,8884,8884,8884,0,2
73.775,8919,8919,8919,0,2
73.775,8919,8919,8919,0,2
73.802,8919,8919,8919,0,2
73.808,8919,8919,8919,0,3
73.876,8919,8919,8919,0,2
73.876,8954,8954,8954,0,2
73.902,8954,8954,8954,0,8
73.927,8954,8954,8954,0,8
73.948,8954,8954,8954,0,23
73.976,8954,8954,8954,0,39
73.978,8954,8954,8954,0,39
74.001,8954,8954,8954,0,39
74.016,8954,8954,8954,0,40
74.025,8954,8954,8954,0,40
74.051,8954,8954,8954,0,10
74.078,8988,8988,8988,0,10
74.087,8988,8988,8988,0,7
74.101,8988,8988,8988,0,7
74.126,8988,8988,8988,0,7
74.151,8988,8988,8988,0,12
74.176,8988,8988,8988,0,5
74.202,8988,8988,8988,0,17
74.230,8988,8988,8988,0,17
74.252,8988,8988,8988,0,2
74.276,8988,8988,8988,0,2
74.280,8988,8988,8988,0,2
74.301,8988,8988,8988,0,18
74.327,8988,8988,8988,0,18
74.330,9023,9023,9023,0,18
74.351,9023,9023,9023,0,18
74.369,9023,9023,9023,0,4
74.376,9023,9023,9023,0,3
74.404,9023,9023,9023,0,4
74.450,9023,9023,9023,0,14
74.472,9023,9023,9023,0,25
74.501,9023,9023,9023,0,11
74.533,9023,9023,9023,0,11
74.543,9023,9023,9023,0,2
74.551,9023,9023,9023,0,2
74.576,9023,9023,9023,0,2
74.677,9023,9023,9023,0,17
74.684,9058,9058,9058,0,17
74.700,9058,9058,9058,0,17
74.717,9058,9058,9058,0,17
74.727,9058,9058,9058,0,17
74.755,9058,9058,9058,0,3
74.784,9093,9093,9093,0,3
74.801,9093,9093,9093,0,19
74.826,9093,9093,9093,0,19
74.851,9093,9093,9093,0,10
74.885,9093,9093,9093,0,41
74.900,9093,9093,9093,0,41
74.927,9093,9093,9093,0,27
74.961,9093,9093,9093,0,8
74.986,9129,9129,9129,0,8
74.998,9129,9129,9129,0,2
75.000,9129,9129,9129,0,2
75.027,9129,9129,9129,0,2
75.068,9129,9129,9129,0,18
75.088,9129,9129,9129,0,25
75.127,9129,9129,9129,0,3
75.138,9163,9163,9163,0,3
75.152,9163,9163,9163,0,3
75.171,9163,9163,9163,0,2
75.176,9163,9163,9163,0,2
75.189,9163,9163,9163,0,2
75.227,9163,9163,9163,0,3
75.239,9199,9199,9199,0,3
75.252,9199,9199,9199,0,3
75.277,9199,9199,9199,0,6
75.302,9199,9199,9199,0,2
75.340,9199,9199,9199,0,2
75.352,9199,9199,9199,0,2
75.377,9199,9199,9199,0,36
75.383,9199,9199,9199,0,40
75.391,9235,9235,9235,0,40
75.401,9235,9235,9235,0,40
75.418,9235,9235,9235,0,42
75.425,9235,9235,9235,0,42
75.452,9235,9235,9235,0,33
75.491,9235,9235,9235,0,33
75.500,9235,9235,9235,0,16
75.526,9235,9235,9235,0,16
75.542,9235,9235,9235,0,3
75.593,9271,9271,9271,0,32
75.601,9271,9271,9271,0,32
75.625,9271,9271,9271,0,32
75.643,9271,9271,9271,0,25
75.651,9271,9271,9271,0,25
75.677,9271,9271,9271,0,31
75.694,9308,9308,9308,0,31
75.701,9308,9308,9308,0,31
75.727,9308,9308,9308,0,15
75.736,9308,9308,9308,0,23
75.796,9308,9308,9308,0,24
75.827,9308,9308,9308,0,28
75.872,9308,9308,9308,0,16
75.896,9344,9344,9344,0,28
75.902,9344,9344,9344,0,28
75.925,9344,9344,9344,0,7
75.977,9344,9344,9344,0,6
75.997,9344,9344,9344,0,25
76.026,9344,9344,9344,0,27
76.048,9380,9380,9380,0,11
76.051,9380,9380,9380,0,11
76.077,9380,9380,9380,0,11
76.098,9380,9380,9380,0,11
76.127,9380,9380,9380,0,4
76.148,9417,9417,9417,0,4
76.151,9417,9417,9417,0,4
76.175,9417,9417,9417,0,18
76.198,9417,9417,9417,0,9
76.249,9417,9417,9417,0,10
76.294,9417,9417,9417,0,35
76.325,9417,9417,9417,0,26
76.351,9453,9453,9453,0,14
76.351,9453,9453,9453,0,14
76.377,9453,9453,9453,0,21
76.401,9453,9453,9453,0,21
76.402,9491,9491,9491,0,21
76.427,9491,9491,9491,0,29
76.451,9491,9491,9491,0,20
76.501,9527,9527,9527,0,25
76.501,9527,9527,9527,0,25
76.527,9527,9527,9527,0,11
76.552,9527,9527,9527,0,10
76.575,9527,9527,9527,0,10
76.602,9527,9527,9527,0,3
76.602,9564,9564,9564,0,3
76.625,9564,9564,9564,0,2
76.649,9564,9564,9564,0,11
76.652,9564,9564,9564,0,11
76.701,9564,9564,9564,0,10
76.712,9564,9564,9564,0,22
76.726,9564,9564,9564,0,23
76.776,9564,9564,9564,0,27
76.800,9564,9564,9564,0,3
76.851,9564,9564,9564,0,9
76.855,9565,9565,9565,0,9
76.876,9565,9565,9565,0,9
76.889,9565,9565,9565,0,27
76.900,9565,9565,9565,0,27
76.923,9565,9565,9565,0,11
76.951,9565,9565,9565,0,2
76.955,9601,9601,9601,0,2
76.976,9601,9601,9601,0,2
76.994,9601,9601,9601,0,25
77.000,9601,9601,9601,0,25
77.026,9601,9601,9601,0,12
77.056,9638,9638,9638,0,12
77.077,9638,9638,9638,0,26
77.102,9638,9638,9638,0,26
77.136,9638,9638,9638,0,7
77.169,9638,9638,9638,0,30
77.201,9638,9638,9638,0,15
77.207,9675,9675,9675,0,15
77.227,9675,9675,9675,0,15
77.239,9675,9675,9675,0,17
77.251,9675,9675,9675,0,17
77.257,9675,9675,9675,0,27
77.300,9675,9675,9675,0,25
77.308,9713,9713,9713,0,25
77.327,9713,9713,9713,0,25
77.345,9713,9713,9713,0,3
77.351,9713,9713,9713,0,3
77.376,9713,9713,9713,0,15
77.415,9713,9713,9713,0,7
77.449,9713,9713,9713,0,3
77.476,9713,9713,9713,0,4
77.502,9713,9713,9713,0,29
77.510,9751,9751,9751,0,29
77.526,9751,9751,9751,0,29
77.550,9751,9751,9751,0,21
77.561,9789,9789,9789,0,21
77.577,9789,9789,9789,0,13
77.601,9789,9789,9789,0,13
77.611,9827,9827,9827,0,13
77.627,9827,9827,9827,0,13
77.652,9827,9827,9827,0,40
77.662,9827,9827,9827,0,40
77.676,9827,9827,9827,0,40
77.695,9827,9827,9827,0,46
77.702,9827,9827,9827,0,46
77.711,9864,9864,9864,0,46
77.726,9864,9864,9864,0,34
77.752,9864,9864,9864,0,34
77.767,9864,9864,9864,0,25
77.800,9864,9864,9864,0,20
77.827,9864,9864,9864,0,24
77.863,9864,9864,9864,0,16
77.902,9864,9864,9864,0,20
77.942,9864,9864,9864,0,24
77.976,9864,9864,9864,0,23
78.002,9864,9864,9864,0,18
78.015,9865,9865,9865,0,18
78.026,9865,9865,9865,0,19
78.050,9865,9865,9865,0,19
78.065,9904,9904,9904,0,19
78.077,9904,9904,9904,0,19
78.100,9904,9904,9904,0,39
78.116,9904,9904,9904,0,40
78.151,9904,9904,9904,0,24
78.167,8659,8659,8659,0,24
78.176,8659,8659,8659,0,24
78.202,8659,8659,8659,0,24
78.217,8660,8660,8660,0,24
78.225,8660,8660,8660,0,24
78.251,8660,8660,8660,0,33
78.276,8660,8660,8660,0,29
78.318,8660,8660,8660,0,9
78.326,8660,8660,8660,0,9
78.350,8660,8660,8660,0,3
78.377,8660,8660,8660,0,19
78.395,8660,8660,8660,0,18
78.419,8660,8660,8660,0,18
78.427,8660,8660,8660,0,18
78.430,8660,8660,8660,0,30
78.451,8660,8660,8660,0,30
78.468,8660,8660,8660,0,19
78.470,8661,8661,8661,0,19
78.476,8661,8661,8661,0,19
78.502,8661,8661,8661,0,19
78.550,8661,8661,8661,0,17
78.570,8694,8694,8694,0,16
78.577,8694,8694,8694,0,16
78.600,8694,8694,8694,0,16
78.605,8694,8694,8694,0,5
78.641,8694,8694,8694,0,9
78.671,8695,8695,8695,0,9
78.675,8695,8695,8695,0,9
78.677,8695,8695,8695,0,9
78.700,8695,8695,8695,0,13
78.745,8695,8695,8695,0,3
78.772,8729,8729,8729,0,15
78.776,8729,8729,8729,0,15
78.800,8729,8729,8729,0,2
78.850,8729,8729,8729,0,11
78.923,8762,8762,8762,0,19
78.925,8762,8762,8762,0,19
78.951,8762,8762,8762,0,2
78.974,8762,8762,8762,0,2
79.002,8762,8762,8762,0,17
79.024,8796,8796,8796,0,22
79.026,8796,8796,8796,0,22
79.051,8796,8796,8796,0,22
79.060,8796,8796,8796,0,20
79.096,8796,8796,8796,0,26
79.125,8796,8796,8796,0,5
79.126,8831,8831,8831,0,5
79.151,8831,8831,8831,0,18
79.168,8831,8831,8831,0,9
79.201,8831,8831,8831,0,6
79.226,8831,8831,8831,0,7
79.226,8866,8866,8866,0,7
79.251,8866,8866,8866,0,3
79.276,8866,8866,8866,0,3
79.301,8866,8866,8866,0,6
79.307,8866,8866,8866,0,3
79.328,8901,8901,8901,0,2
79.352,8901,8901,8901,0,7
79.375,8901,8901,8901,0,7
79.379,8935,8935,8935,0,7
79.402,8935,8935,8935,0,5
79.413,8935,8935,8935,0,5
79.426,8935,8935,8935,0,5
79.430,8970,8970,8970,0,5
79.444,8970,8970,8970,0,23
79.451,8970,8970,8970,0,23
79.476,8970,8970,8970,0,23
79.481,9006,9006,9006,0,23
79.501,9006,9006,9006,0,2
79.527,9006,9006,9006,0,5
79.576,9006,9006,9006,0,2
79.582,9041,9041,9041,0,2
79.587,9041,9041,9041,0,10
79.602,9041,9041,9041,0,10
79.626,9041,9041,9041,0,10
79.632,9041,9041,9041,0,3
79.656,9041,9041,9041,0,22
79.675,9041,9041,9041,0,3
79.682,9076,9076,9076,0,3
79.695,9076,9076,9076,0,2
79.701,9076,9076,9076,0,2
79.726,9076,9076,9076,0,2
79.733,9076,9076,9076,0,2
79.763,9076,9076,9076,0,10
79.801,9076,9076,9076,0,3
79.834,9111,9111,9111,0,4
79.851,9111,9111,9111,0,4
79.869,9111,9111,9111,0,2
79.875,9111,9111,9111,0,2
79.900,9111,9111,9111,0,14
79.926,9111,9111,9111,0,29
79.936,9147,9147,9147,0,29
79.951,9147,9147,9147,0,29
79.972,9147,9147,9147,0,9
79.977,9147,9147,9147,0,9
80.001,9147,9147,9147,0,19
80.026,9147,9147,9147,0,14
80.038,9183,9183,9183,0,14
80.051,9183,9183,9183,0,14
80.077,9183,9183,9183,0,15
80.101,9183,9183,9183,0,2
80.138,9219,9219,9219,0,2
80.148,9219,9219,9219,0,25
80.151,9219,9219,9219,0,25
80.176,9219,9219,9219,0,18
80.218,9219,9219,9219,0,2
80.251,9219,9219,9219,0,3
80.276,9219,9219,9219,0,2
80.290,9219,9219,9219,0,9
80.291,9219,9219,9219,0,9
80.301,9219,9219,9219,0,9
80.326,9219,9219,9219,0,9
80.340,9219,9219,9219,0,10
80.375,9219,9219,9219,0,22
80.392,9220,9220,9220,0,22
80.393,9220,9220,9220,0,7
80.401,9220,9220,9220,0,7
80.427,9220,9220,9220,0,7
80.429,9220,9220,9220,0,26
80.463,9220,9220,9220,0,27
80.494,9257,9257,9257,0,12
80.502,9257,9257,9257,0,12
80.526,9257,9257,9257,0,28
80.533,9257,9257,9257,0,10
80.576,9257,9257,9257,0,25
80.594,9293,9293,9293,0,25
80.601,9293,9293,9293,0,4
80.626,9293,9293,9293,0,4
80.638,9293,9293,9293,0,4
80.674,9293,9293,9293,0,7
80.725,9293,9293,9293,0,24
80.747,9331,9331,9331,0,24
80.752,9331,9331,9331,0,8
80.777,9331,9331,9331,0,8
80.795,9366,9366,9366,0,8
80.801,9366,9366,9366,0,8
80.812,9366,9366,9366,0,47
80.827,9366,9366,9366,0,47
80.846,9366,9366,9366,0,44
80.897,9366,9366,9366,0,14
80.918,9366,9366,9366,0,4
80.948,9402,9402,9402,0,4
80.950,9402,9402,9402,0,4
80.976,9402,9402,9402,0,7
80.989,9402,9402,9402,0,8
81.048,9439,9439,9439,0,18
81.050,9439,9439,9439,0,18
81.076,9439,9439,9439,0,18
81.091,9439,9439,9439,0,10
81.149,9439,9439,9439,0,3
81.175,9439,9439,9439,0,17
81.200,9440,9440,9440,0,17
81.202,9440,9440,9440,0,17
81.226,9440,9440,9440,0,17
81.234,9440,9440,9440,0,17
81.266,9440,9440,9440,0,13
81.301,9440,9440,9440,0,18
81.301,9440,9440,9440,0,18
81.326,9440,9440,9440,0,10
81.350,9440,9440,9440,0,19
81.401,9440,9440,9440,0,22
81.402,9476,9476,9476,0,22
81.427,9476,9476,9476,0,1
81.452,9476,9476,9476,0,1
81.476,9476,9476,9476,0,8
81.501,9476,9476,9476,0,19
81.503,9513,9513,9513,0,19
81.515,9513,9513,9513,0,18
81.527,9513,9513,9513,0,18
81.548,9513,9513,9513,0,3
81.551,9513,9513,9513,0,3
81.576,9513,9513,9513,0,9
81.602,9513,9513,9513,0,10
81.652,9513,9513,9513,0,5
81.654,9550,9550,9550,0,5
81.676,9550,9550,9550,0,13
81.699,9550,9550,9550,0,15
81.701,9550,9550,9550,0,15
81.752,9550,9550,9550,0,14
81.755,9587,9587,9587,0,14
81.776,9587,9587,9587,0,14
81.802,9587,9587,9587,0,14
81.806,9625,9625,9625,0,14
81.826,9625,9625,9625,0,14
81.851,9625,9625,9625,0,110
81.899,9625,9625,9625,0,91
81.933,9625,9625,9625,0,76
81.950,9625,9625,9625,0,84
81.958,9700,9700,9700,0,84
81.977,9700,9700,9700,0,84
82.000,9700,9700,9700,0,59
82.040,9700,9700,9700,0,56
82.074,9700,9700,9700,0,72
82.110,9700,9700,9700,0,51
82.146,9700,9700,9700,0,50
82.162,9739,9739,9739,0,50
82.176,9739,9739,9739,0,50
82.202,9739,9739,9739,0,52
82.211,9776,9776,9776,0,52
82.216,9776,9776,9776,0,61
82.227,9776,9776,9776,0,61
82.250,9776,9776,9776,0,43
82.262,9814,9814,9814,0,43
82.275,9814,9814,9814,0,43
82.285,9814,9814,9814,0,29
82.302,9814,9814,9814,0,29
82.312,9853,9853,9853,0,29
82.325,9853,9853,9853,0,29
82.351,9853,9853,9853,0,20
82.376,9853,9853,9853,0,31
82.414,9853,9853,9853,0,5
82.425,9853,9853,9853,0,5
82.452,9853,9853,9853,0,5
82.458,9853,9853,9853,0,6
82.476,9853,9853,9853,0,23
82.514,9853,9853,9853,0,2
82.565,9853,9853,9853,0,2
82.567,9853,9853,9853,0,27
82.576,9853,9853,9853,0,27
82.601,9853,9853,9853,0,27
82.603,9853,9853,9853,0,27
82.615,9853,9853,9853,0,27
82.627,9853,9853,9853,0,27
82.652,9853,9853,9853,0,24
82.666,9853,9853,9853,0,24
82.701,9853,9853,9853,0,35
82.739,9853,9853,9853,0,21
82.768,9853,9853,9853,0,21
82.776,9853,9853,9853,0,21
82.801,9853,9853,9853,0,21
82.810,9853,9853,9853,0,9
82.826,9853,9853,9853,0,2
82.852,9853,9853,9853,0,12
82.868,9853,9853,9853,0,12
82.876,9853,9853,9853,0,12
82.880,9853,9853,9853,0,18
82.900,9853,9853,9853,0,18
82.919,9853,9853,9853,0,17
82.952,9853,9853,9853,0,16
82.969,9853,9853,9853,0,25
83.000,9853,9853,9853,0,6
83.020,9853,9853,9853,0,6
83.026,9853,9853,9853,0,6
83.052,9853,9853,9853,0,6
83.059,9853,9853,9853,0,6
83.071,9853,9853,9853,0,6
83.075,9853,9853,9853,0,6
83.088,9853,9853,9853,0,25
83.102,9853,9853,9853,0,25
83.122,9853,9853,9853,0,36
83.151,9853,9853,9853,0,23
83.195,9853,9853,9853,0,5
83.221,9891,9891,9891,0,5
83.225,9891,9891,9891,0,5
83.252,9891,9891,9891,0,7
83.266,9891,9891,9891,0,4
83.300,9891,9891,9891,0,3
83.322,9891,9891,9891,0,5
83.325,9891,9891,9891,0,5
83.352,9891,9891,9891,0,5
83.370,9891,9891,9891,0,3
83.374,9891,9891,9891,0,3
83.376,9891,9891,9891,0,3
83.401,9891,9891,9891,0,8
83.424,9891,9891,9891,0,14
83.476,9930,9930,9930,0,14
83.502,9930,9930,9930,0,12
83.515,9930,9930,9930,0,12
83.525,9968,9968,9968,0,12
83.526,9968,9968,9968,0,12
83.550,9968,9968,9968,0,12
83.576,9968,9968,9968,0,27
83.601,9968,9968,9968,0,28
83.626,9968,9968,9968,0,13
83.677,9968,9968,9968,0,12
83.677,10007,10007,10007,0,12
83.701,10007,10007,10007,0,10
83.723,10007,10007,10007,0,3
83.725,10007,10007,10007,0,3
83.775,10007,10007,10007,0,4
83.779,10046,10046,10046,0,4
83.791,10046,10046,10046,0,4
83.802,10046,10046,10046,0,4
83.826,10046,10046,10046,0,4
83.851,10046,10046,10046,0,13
83.895,10046,10046,10046,0,3
83.930,10046,10046,10046,0,18
83.951,10046,10046,10046,0,18
83.967,10046,10046,10046,0,15
83.977,10046,10046,10046,0,15
83.981,10046,10046,10046,0,15
83.999,10046,10046,10046,0,15
84.000,10046,10046,10046,0,15
84.027,10046,10046,10046,0,41
84.034,10046,10046,10046,0,38
84.077,10046,10046,10046,0,23
84.100,10046,10046,10046,0,25
84.133,10085,10085,10085,0,11
84.150,10085,10085,10085,0,11
84.176,10085,10085,10085,0,21
84.202,10085,10085,10085,0,13
84.226,10085,10085,10085,0,6
84.234,10124,10124,10124,0,6
84.252,10124,10124,10124,0,6
84.277,10124,10124,10124,0,6
84.319,10124,10124,10124,0,2
84.376,10124,10124,10124,0,19
84.385,10163,10163,10163,0,19
84.402,10163,10163,10163,0,24
84.426,10163,10163,10163,0,24
84.436,10203,10203,10203,0,24
84.452,10203,10203,10203,0,24
84.457,10203,10203,10203,0,50
84.475,10203,10203,10203,0,50
84.487,5012,5012,5012,0,50
84.502,5012,5012,5012,0,23
84.525,5012,5012,5012,0,12
84.538,4690,4690,4690,0,12
84.576,4690,4690,4690,0,23
84.598,4690,4690,4690,0,6
84.651,4690,4690,4690,0,16
84.667,4690,4690,4690,0,17
84.688,4692,4692,4692,0,17
84.701,4692,4692,4692,0,16
84.727,4692,4692,4692,0,16
84.739,4710,4710,4710,0,17
84.750,4710,4710,4710,0,17
84.774,4710,4710,4710,0,10
84.777,4710,4710,4710,0,10
84.790,4729,4729,4729,0,10
84.801,4729,4729,4729,0,5
84.825,4729,4729,4729,0,4
84.840,4747,4747,4747,0,4
84.852,4747,4747,4747,0,4
84.875,4747,4747,4747,0,3
84.892,4766,4766,4766,0,16
84.901,4766,4766,4766,0,16
84.925,4766,4766,4766,0,16
84.941,4784,4784,4784,0,2
84.952,4784,4784,4784,0,2
84.976,4784,4784,4784,0,2
84.992,4803,4803,4803,0,2
85.001,4803,4803,4803,0,2
85.026,4803,4803,4803,0,2
85.043,4821,4821,4821,0,5
85.050,4821,4821,4821,0,5
85.076,4821,4821,4821,0,5
85.086,4821,4821,4821,0,2
85.145,4841,4841,4841,0,8
85.150,4841,4841,4841,0,8
85.176,4841,4841,4841,0,2
85.246,4860,4860,4860,0,2
85.252,4860,4860,4860,0,2
85.262,4860,4860,4860,0,13
85.275,4860,4860,4860,0,4
85.296,4879,4879,4879,0,4
85.301,4879,4879,4879,0,4
85.326,4879,4879,4879,0,3
85.348,4898,4898,4898,0,6
85.352,4898,4898,4898,0,6
85.366,4898,4898,4898,0,5
85.376,4898,4898,4898,0,5
85.398,4917,4917,4917,0,3
85.400,4917,4917,4917,0,3
